pl_name,hostname,pl_rade,pl_bmasse,pl_orbsmax,pl_orbeccen,pl_eqt,pl_insol,st_teff,st_rad,st_mass,st_age,st_spectype,disc_year,density_proxy,spectral_class,pl_orbeccen_filled,flux_score,temp_score,radius_score,density_score,eccentricity_score,stellar_score,EHS
Kepler-295 d,Kepler-295,1.36,2.42,0.192,0.0,533.0,104.962,5603.0,0.898,0.89,6.46,,2014.0,0.9620522084266232,,0.0,0.003437485910421169,0.38058337732311315,0.8352702114112719,0.9955100013024974,1.0,,0.5218601051232141
Kepler-1689 b,Kepler-1689,0.94678642,0.799,0.0784,0.0,879.0,149.3,5731.43,0.996208,1.023,2.5,,2020.0,0.941435821220334,,0.0,0.001409340521298222,0.007694880818387471,0.9943526364566883,0.9893392237179166,1.0,,0.4702303070083898
HD 73583 c,HD 73583,2.39,9.7,0.1242,0.08,498.0,10.2,4511.0,0.65,0.73,0.48,K4 V,2022.0,0.7105228210041385,K,0.08,0.24344092316852606,0.47801531846799583,0.06832550047875358,0.7696143443290571,0.9650691177896804,0.9,0.4785967407933552
Kepler-249 d,Kepler-249,1.57,3.09,0.097,0.0,332.0,4.474,3568.0,0.482,0.510238,3.86,M2 V,2014.0,0.7984716890105229,M,0.0,0.5554021358890506,0.9285672241522602,0.6368316143717431,0.8808061706127284,1.0,0.5,0.7150109187383362
Kepler-1408 b,Kepler-1408,0.89,0.64,0.04218,0.0,1616.0,1982.268,6170.0,1.35,1.21,2.57,,2016.0,0.907841337704211,,0.0,2.7706891346565086e-07,8.797112326654027e-11,0.9760904721403703,0.9738078155023987,1.0,,0.46188111207427823
HR 8799 b,HR 8799,13.0,2000.0,68.0,,1200.0,0.0011,7204.58,1.49338,1.5,0.06,A5 V,2008.0,0.9103322712790168,A,0.0,5.249169859400468e-06,1.4192278625713985e-05,1.3838965267367376e-87,0.9751870868736533,1.0,0.4,0.25752285943555536
Kepler-500 b,Kepler-500,2.58,7.18,0.08361,0.0,909.0,193.68,5813.0,1.03,1.02,4.37,,2016.0,0.4180857124623081,,0.0,0.0006996432716716179,0.004765036890181804,0.03120358701884908,0.3470797341993958,1.0,,0.1671489517878396
CoRoT-17 b,CoRoT-17,11.43,772.29,0.0461,0.0,1626.0,640.9232,5740.0,1.59,1.04,10.7,G2 V,2011.0,0.5171799981006397,G,0.0,1.7701012430873332e-05,6.252138235594416e-11,2.4120505798162494e-66,0.4826397045607376,1.0,1.0,0.2982683957216858
Kepler-1685 b,Kepler-1685,2.57673985,7.16,0.1485,0.0,625.0,36.01,5484.0,0.835451,0.96,,,2020.0,0.4185056257055405,,0.0,0.03457868033443982,0.18063985161889398,0.031652803756092855,0.3476100110817127,1.0,,0.2186637673726807
Kepler-296 b,Kepler-296,1.61,3.22,0.079,0.33,495.0,6.5,3740.0,0.48,0.498,4.2,M2 V,2014.0,0.7715751707110063,M,0.33,0.39939002197654105,0.4867522559599717,0.5964227474494663,0.8495436587393155,0.5460744266397094,0.5,0.5310443147139253
TOI-1744.01,TOI-1744,2.68,7.65,0.164086,,598.0,63.31,6179.0,1.14,1.18,,,2024.0,0.397426711397346,,0.0,0.011027483984481258,0.2297846989472342,0.01984109474437027,0.32152803919745304,1.0,,0.21745274547551355
TOI-4377 b,TOI-4377,15.10970598,304.1617855,0.0579,0.045,1162.08,430.9826,4974.0,3.52,1.36,3.88,,2023.0,0.0881732012018425,,0.045,6.511119648600942e-05,3.4143901079680674e-05,8.22776596134496e-121,0.07440643515272075,0.9888130446112331,,0.12511182888909744
HD 64114 b,HD 64114,4.41,17.8,0.246,0.12,518.51,12.0441,5676.0,0.882858,0.95,,G7 V,2019.0,0.207541157189562,G,0.12,0.197439338040501,0.4198033039840865,9.684647067641492e-08,0.14051065878618593,0.9231163463866358,1.0,0.38968321519351884
TOI-858 B b,TOI-858 B,14.06727078,349.6112477,0.04435,0.15,1529.0,908.9,5842.0,1.308,1.081,6.8,G0,2023.0,0.1255902296514861,G,0.15,5.253106091980666e-06,1.5446785600346172e-09,1.008571048722121e-103,0.09168913460336679,0.8824969025845955,1.0,0.24741991730425494
HD 27969 b,HD 27969,12.9,1525.5763536,1.552,0.182,261.0,0.76,5966.0,1.27,1.16,,G0 V,2021.0,0.7106648208473606,G,0.182,0.9804636353237419,0.9995501012348142,3.8257802826272424e-86,0.7698120433917425,0.8319173165697792,1.0,0.7551988650740505
Kepler-1947 b,Kepler-1947,1.0101666,1.01,0.07375,0.0,1298.0,229.4,6040.0,1.686,0.984,0.98,,2021.0,0.9798111084422866,,0.0,0.0004353125843449934,1.2428387255398511e-06,0.9998564550875014,0.9987270878959928,1.0,,0.4705330312010952
Proxima Cen d,Proxima Cen,0.692,0.26,0.02881,0.0,282.0,1.814,2900.0,0.141,0.1221,,M5.5 V,2025.0,0.7846122142249182,M,0.0,0.9112779870179297,0.9909288930014639,0.827184097421441,0.8650441939653821,1.0,0.5,0.8529465142356016
HD 15906 b,HD 15906,2.24,5.65,0.09,0.11,668.0,33.14,4757.0,0.762,0.79,,K V,2023.0,0.5026948000182214,K,0.11,0.04034138507391948,0.11858651504752073,0.11817891718178045,0.46169469322360984,0.9349874032704532,0.9,0.33210664236374643
HD 196050 b,HD 196050,12.9,1493.7935129,2.65,0.2,207.52,0.2591,5879.0,1.42,1.27,4.3,G3 V,2002.0,0.695859303746374,G,0.2,0.620142358911428,0.9722139554194346,3.8257802826272424e-86,0.7489617351084673,0.8007374029168081,1.0,0.6544482946142715
Kepler-81 d,Kepler-81,1.21,1.92,0.128,0.0,418.0,7.507,4500.0,0.595,0.648,3.63,M0 V,2014.0,1.0837899457032527,M,0.0,0.3448995694493313,0.7174066100708014,0.9405880633643421,0.9945300501104674,1.0,0.5,0.6922768320604082
Kepler-900 b,Kepler-900,2.08,4.98,0.0679,0.0,716.0,54.109,4836.0,0.73,0.78,4.57,,2016.0,0.5534002332726445,,0.0,0.015413181358242333,0.07019259204101153,0.19789869908361465,0.5361799353973528,1.0,,0.24834064365202482
TOI-1296 b,TOI-1296,14.11645916,95.3,0.051,0.0,1414.84,1078.5987,5567.0,1.7031,1.1576,7.1,,2021.0,0.0338778290771602,,0.0,2.8297218943866818e-06,4.979454883757391e-08,1.6859355785827107e-104,0.05410383796525152,1.0,,0.1240130602187159
HD 24040 b,HD 24040,12.9,1589.142035,4.92,0.04,143.81,0.0779,5802.0,1.3,1.11,6.68,G0 V,2006.0,0.740275855049334,G,0.04,0.18149761088499353,0.8568090466550387,3.8257802826272424e-86,0.809934439609675,0.9911505004882849,1.0,0.5468447060620522
Kepler-638 b,Kepler-638,1.83,4.01,0.06695,0.0,1111.0,872.567,5382.0,0.93,0.88,11.75,,2016.0,0.6543213683899467,,0.0,6.0738111074566456e-06,0.000105247062029544,0.3841179717199286,0.6883775248265378,1.0,,0.289039899637438
Kepler-375 b,Kepler-375,1.45,2.7,0.101,0.0,851.0,64.444,5826.0,0.837,0.891,0.4,,2014.0,0.8856451679035632,,0.0,0.010609244308273888,0.011793579567950659,0.7548396019890073,0.9599580327853751,1.0,,0.41408794196117366
Kepler-1590 b,Kepler-1590,1.14,1.55,0.07116,0.0,1020.0,171.478,6053.0,1.16,1.11,3.39,,2016.0,1.0462058501131255,,0.0,0.0009751698344245725,0.000665273382688759,0.9731449630580511,0.9983334366797255,1.0,,0.46451668637026666
Kepler-666 b,Kepler-666,2.4,6.35,0.0542,0.0,1133.0,575.644,5887.0,1.05,1.03,3.8,,2016.0,0.4593460648148149,,0.0,2.5389355055798107e-05,6.533060163403213e-05,0.0657285286165305,0.4011345516839841,1.0,,0.18032773453034737
Kepler-586 b,Kepler-586,2.79,8.2,0.0331,0.0,1365.0,705.051,5575.0,0.92,0.94,4.17,,2016.0,0.3775732712013492,,0.0,1.2785907756402766e-05,2.047963021197459e-07,0.0116769450598404,0.29799696495023836,1.0,,0.15545685052140168
Kepler-83 b,Kepler-83,2.83,2.94,0.07295,0.0,460.0,15.412,4082.0,0.61,0.66,3.09,M0 V,2012.0,0.1297143500294085,M,0.0,0.1408957915686504,0.5913705321969812,0.009549657395020299,0.09377415662069002,1.0,0.5,0.3397854014726319
Kepler-1827 b,Kepler-1827,1.85644292,4.1,0.04647,0.0,1329.0,1113.4,5423.0,1.404,0.915,10.96,,2021.0,0.6408244229769873,,0.0,2.51866179712553e-06,5.472008047337439e-07,0.36104873610809235,0.6682137495450622,1.0,,0.2812139544490999
HD 180053 b,HD 180053,13.3,697.31902,0.843,0.081,542.98,17.673,5131.0,4.06,1.75,,K0,2018.0,0.296398900467858,K,0.081,0.11523178900476427,0.3546386110712388,5.5446225904777875e-92,0.21287602282487722,0.9642063030062366,0.9,0.3524439020485502
TOI-1410 c,TOI-1410,5.63,27.0,0.239,0.0,397.45,4.1841,4635.0,0.7558,0.7941,6.6,,2024.0,0.1512998786177111,,0.0,0.5847028266921748,0.7759633174450046,1.173668116375426e-13,0.10530312584898847,1.0,,0.48458668558466694
Kepler-578 b,Kepler-578,2.0,4.66,0.0266,0.0,1774.0,496.898,5334.0,0.83,0.87,4.68,,2016.0,0.5825,,0.0,4.1202001716506856e-05,2.979017978889581e-13,0.24935220877729622,0.5800116837488493,1.0,,0.2445669536833328
TOI-3807 b,TOI-3807,18.49481816,330.54154328,0.0421,0.0,1646.0,1230.0,5772.0,1.468,1.181,5.6,,2023.0,0.0522487438015827,,0.0,1.74207164501002e-06,3.134355349932339e-11,2.4178475155267542e-185,0.06038730451217246,1.0,,0.12475195997105554
Kepler-239 b,Kepler-239,2.33,6.04,0.095,0.0,616.0,34.746,4914.0,0.763,0.757,3.31,,2014.0,0.4774953817737641,,0.0,0.03696585520099164,0.19612315014378745,0.0857083045457577,0.42606659752558085,1.0,,0.24495813469495883
Kepler-1812 b,Kepler-1812,2.3249424,6.01,0.0765,0.0,1034.0,270.34,6174.0,1.103,1.162,1.0,,2021.0,0.4782311695602068,,0.0,0.00027079468144263283,0.0005077544974174622,0.08732171909771075,0.42709087076112767,1.0,,0.1886384476064695
HD 191939 c,HD 191939,3.195,8.0,0.1752,0.034,600.0,21.0,5348.0,0.94,0.81,8.7,G9 V,2020.0,0.2452886197934755,G,0.034,0.08820035820681149,0.22586619783851447,0.0012411692639258086,0.16864380337453064,0.9935983561703439,1.0,0.3336957789266784
Kepler-931 b,Kepler-931,1.33,2.33,0.0719,0.0,744.0,72.44,5241.0,0.81,0.86,4.68,,2016.0,0.9903780311199728,,0.0,0.008189613157117014,0.050337120094483385,0.8596327636025421,0.9997107222078657,1.0,,0.45177935558761284
Kepler-501 c,Kepler-501,1.68119739,3.47,0.0467,0.0,1304.0,683.84,5794.0,1.216,1.032,0.3,,2021.0,0.7302530061663189,,0.0,1.4197364712783938e-05,1.0623655344165004e-06,0.524932314114479,0.7966134276843254,1.0,,0.3348841969477805
Kepler-1664 b,Kepler-1664,3.03320653,9.45,0.1137,0.0,776.0,85.46,5735.81,1.072,0.944,8.2,,2020.0,0.3386303361049185,,0.0,0.005611554072149141,0.03360728231268989,0.0032097322101899218,0.2548944538436431,1.0,,0.15794792565526772
WASP-105 b,WASP-105,10.76064,572.094,0.075,0.0,900.0,166.5368,5070.0,0.9,0.89,,K2,2017.0,0.459148411761116,K,0.0,0.0010548927637450366,0.005514840763714726,3.422466505018708e-58,0.40086667968707407,1.0,0.9,0.2764533593123866
Kepler-58 b,Kepler-58,2.78,35.5,0.09291,0.04,920.0,112.992,5843.0,1.03,0.95,2.14,,2012.0,1.6523192604758905,,0.04,0.0028679052576856975,0.003974674186084996,0.01227052105297827,0.7171732568354761,0.9911505004882849,,0.20564516599365903
GJ 887 b,GJ 887,1.8,3.9,0.0683,0.14,426.0,7.8,3688.0,0.468,0.495,2.9,M1 V,2020.0,0.6687242798353908,M,0.14,0.33110381716323695,0.6938409662463759,0.41111229050718734,0.7096745753061138,0.8968300597468688,0.5,0.5394170691468202
TOI-1759 b,TOI-1759,3.14,10.8,0.1177,0.0,443.0,6.39,4065.0,0.597,0.606,5.0,M0.0 V,2022.0,0.3488468544220732,M,0.0,0.406100324538779,0.642878198238472,0.0017284062194009545,0.2658026110567036,1.0,0.5,0.4320266631319397
HIP 70849 b,HIP 70849,12.9,1430.2278315,3.99,0.65,78.85,0.0056,4105.0,0.633112,0.65,3.0,K7 V,2009.0,0.6662482695444006,K,0.65,0.0008738696010917948,0.6785071368107531,3.8257802826272424e-86,0.7060322024850332,0.09563444483253856,0.9,0.35108655949418077
KOI-142 b,KOI-142,3.438,9.5,0.09586,0.05561,758.0,68.563,5466.0,0.897,0.99,1.6,G6 V,2013.0,0.2337792646524868,G,0.05561,0.009258085023213292,0.04231504848709655,0.00025986744369776955,0.1596662750846979,0.9829663409649398,1.0,0.27509276604692595
Barnard c,Barnard's star,0.743,0.335,0.0274,0.08,400.0,4.7285,3195.0,0.185,0.162,,M3.5-4 V,2025.0,0.8167297318953979,M,0.08,0.5313714522678007,0.7688860499307919,0.8762551178699075,0.9003583102299859,0.9650691177896804,0.5,0.7234138394290567
HATS-62 b,HATS-62,11.825495,56.89157,0.04163,0.298,1237.0,387.4,5416.0,0.933,0.896,9.55,,2018.0,0.0344024943725385,,0.298,9.109845419624603e-05,5.8209329987818894e-06,2.0498955317076232e-71,0.05427546767539436,0.6105741374403484,,0.07824576389614482
Kepler-1350 c,Kepler-1350,1.73,3.64,0.0222,0.0,730.0,94.054,3827.0,0.53,0.55,4.57,,2016.0,0.7030125439455267,,0.0,0.004477744120102396,0.059587318761986086,0.4770476543010144,0.7590938643459462,1.0,,0.33453625538496506
TOI-5110 b,TOI-5110,11.98240037,921.7023803,0.2157,0.745,976.0,15.1027,6160.0,2.333,1.469,4.0,,2024.0,0.5357463601057302,,0.745,0.14503338743227367,0.00150643024975169,1.7691381393872124e-73,0.5099024955517559,0.04579995262632621,,0.10838809144214936
TOI-1410.01,TOI-1410,3.10083009,12.5,0.0207,0.0,1236.7,565.5415,4635.0,0.7558,0.7941,6.6,,2024.0,0.4192529275253445,,0.0,2.6929006544368823e-05,5.863955834746187e-06,0.002176922387088367,0.34855477698458504,1.0,,0.15917502025726968
GJ 229 A c,GJ 229,2.87,8.58136699,0.384,0.366,188.1,0.1899,3564.0,0.46,0.509,0.4,M1.5V,2020.0,0.3630034772139293,M,0.366,0.48531695192170343,0.9455910237741391,0.0077752819682967815,0.2813898283960944,0.4751142393353591,0.5,0.4626529059020584
Kepler-341 c,Kepler-341,1.7,3.53,0.08,0.0,940.0,237.43,6012.0,1.024,0.976,9.12,,2014.0,0.7185019336454306,,0.0,0.0003945616286988799,0.0028361366142959084,0.5063356166481007,0.7806497999509321,1.0,,0.32940937771146733
Kepler-590 b,Kepler-590,4.02,15.2,0.0647,0.0,1056.0,782.415,6000.0,1.15,1.1,3.55,,2016.0,0.2339728303360798,,0.0,8.915242394914138e-06,0.0003288159125894436,3.152791767556211e-06,0.15981432968107187,1.0,,0.13652947708185567
HD 180902 b,HD 180902,13.5,535.54355,1.4,0.107,412.37,4.7959,4961.0,4.16,1.41,2.8,K0 III/IV,2009.0,0.2176674490677234,K,0.107,0.5252574099721353,0.7337650028386663,5.650222616572702e-95,0.1476902375253338,0.9383750633716705,0.9,0.5216738831504676
Qatar-7 b,Qatar-7,19.0553,597.5204,0.0352,0.0,2053.0,2886.2922,6387.0,1.564,1.409,1.69,F4 V,2019.0,0.0863585547355564,F,0.0,5.99057703729756e-08,2.8192803966479732e-18,2.31640397549092e-197,0.0736401667792835,1.0,0.75,0.21986403165437093
TOI-5624 e,TOI-5624,3.247,8.9,0.1439,0.0,613.8,21.9904,5327.0,0.82,0.858,5.7,,2026.0,0.2599819164179759,,0.0,0.08190395341744532,0.20004398732332254,0.0009005431289928991,0.1806247439690585,1.0,,0.21026749275497678
Kepler-764 b,Kepler-764,1.64,3.33,0.0724,0.0,875.0,160.457,5557.0,0.89,0.92,4.17,,2016.0,0.7549404390534092,,0.0,0.001165028742187339,0.008188701014374083,0.5661541495171977,0.828888743282239,1.0,,0.35064553131774717
TOI-7166 b,TOI-7166,2.01,4.7,0.06191,0.0,249.0,1.07,3099.0,0.222,0.19,4.0,M4.5+/-0.5,2025.0,0.5787748960945134,M,0.0,0.9988015431805406,0.9995501012348142,0.242487393492083,0.5743762624038865,1.0,0.5,0.7305455109809033
TOI-6695 b,TOI-6695,9.52763359,66.74396547,0.402,0.04,599.0,85.9385,6400.0,1.517,1.338,2.1,F5V-G0V,2025.0,0.0771714864018651,F,0.04,0.005538964687873131,0.22781987139800902,1.3675236217323375e-44,0.06985811973540525,0.9911505004882849,0.75,0.2655495774739391
GJ 3998 b,GJ 3998,1.39,2.5,0.03,0.0,733.5,48.0,3726.0,0.5,0.52,8.38,M1,2016.0,0.9308840904089524,M,0.0,0.019726456377030212,0.05715272976300761,0.809571648667887,0.9851827194875347,1.0,0.5,0.45179476172919
Kepler-656 b,Kepler-656,3.12,9.91,0.02231,0.0,1569.0,924.374,5281.0,0.82,0.86,4.37,,2016.0,0.3262945894232876,,0.0,4.945573376185502e-06,4.2350745444333713e-10,0.0019455273214659253,0.2421078930213129,1.0,,0.1465895661699647
Kepler-751 b,Kepler-751,2.46,6.62,0.1263,0.0,679.0,39.01,5387.0,0.84,0.87,4.47,,2016.0,0.4446851924398681,,0.0,0.02970482759247236,0.10569475594148857,0.05179013688067348,0.3814900829730854,1.0,,0.20832022795277533
HD 207496 b,HD 207496,2.25,6.1,0.0629,0.231,743.0,72.9,4819.0,0.769,0.8,0.52,K2.5 V,2023.0,0.5355281207133059,K,0.231,0.008074029828589206,0.05095563127019423,0.11416176000968695,0.5095796311594082,0.7434527989747526,0.9,0.2953452287265396
Kepler-276 d,Kepler-276,2.8,16.3,0.24666,0.0,489.0,11.274,5693.0,1.03,1.1,0.4,,2013.0,0.7425291545189506,,0.0,0.21495707547072723,0.5043675554587188,0.011108996538242316,0.8128894851067959,1.0,,0.3977923856208866
WASP-37 b,WASP-37,13.002,572.07,0.0446,0.0,1232.5,545.3338,5800.0,1.003,0.925,11.0,,2010.0,0.2602667496186579,,0.0,3.0376691426754256e-05,6.499221711006065e-06,1.2946376748716685e-87,0.1808628073841705,1.0,,0.13893549971248934
TOI-1203 e,TOI-1203,7.31,42.1,,0.152,,,5737.0,1.179,0.886,12.5,G3 V,2025.0,0.1077779614554316,G,0.152,,,9.626198924128396e-25,0.08310187460496944,0.8795405979964472,1.0,0.4477531768366212
Kepler-122 f,Kepler-122,1.75,36.0,0.28575,0.0,543.0,21.524,5917.0,0.949,1.03,7.94,,2014.0,6.717201166180758,,0.0,0.08478673106839246,0.35458754856089897,0.45783336177161427,8.123650103368865e-12,1.0,,0.333742193922839
Kepler-397 c,Kepler-397,6.18,31.6,0.48,0.0,295.0,1.8,5307.0,0.767,0.844,5.25,,2014.0,0.1338818353498141,,0.0,0.9134691932603017,0.9801986733067553,6.532073051476896e-17,0.09591891212562673,1.0,,0.6282340284576342
Kepler-1503 b,Kepler-1503,2.27,5.77,0.3771,0.0,321.0,5.636,5069.0,0.74,0.77,5.13,,2016.0,0.4932853772175506,,0.0,0.4569075556848533,0.9470058579669858,0.1064437195026181,0.4482634817941772,1.0,,0.5526390030524139
TOI-1776 b,TOI-1776,1.21612741,1.4,0.0378,0.0,1269.21,560.3349,5785.0,0.9356,0.9196,5.1,,2024.0,0.7783784516055061,,0.0,2.7768243357894975e-05,2.6057916013314207e-06,0.9371832278335344,0.8577111887766368,1.0,,0.4390767384276827
Kepler-1781 b,Kepler-1781,2.38091029,6.26,0.0574,0.0,1003.0,239.11,5568.0,0.957,1.053,0.9,,2021.0,0.4638154778334901,,0.0,0.0003866640023763836,0.000917553196389712,0.07075793481593398,0.4072132578687173,1.0,,0.18253304634109477
HAT-P-40 b,HAT-P-40,17.03768,152.5584,0.0608,0.0,1770.0,1747.4151,6080.0,1.94,1.03,2.7,,2012.0,0.0308464190318591,,0.0,4.5563548030690527e-07,3.467014014404047e-13,7.178427621438996e-156,0.05312098009247947,1.0,,0.12389671990374984
HD 81688 b,HD 81688,13.5,525.68818518,0.648,0.04,958.66,143.6043,4797.0,11.13,1.07,1.48,K0 III-IV,2007.0,0.2136618138210638,K,0.04,0.0015600836931889605,0.0020514314832639925,5.650222616572702e-95,0.1448184779514677,0.9911505004882849,0.9,0.24939720506392532
K2-19 d,K2-19,1.044,6.2,0.03478,0.44,1258.0,404.0,5350.0,0.824,0.892,1.7,G9,2016.0,5.448666084988166,G,0.44,7.987616309897434e-05,3.456989273031332e-06,0.99731472293485,1.9283525043333141e-07,0.341108198096592,1.0,0.3835944441187836
Kepler-1309 b,Kepler-1309,2.37,6.21,0.1679,0.0,491.0,13.77,5235.0,0.8,0.85,4.27,,2016.0,0.4664945369433249,,0.0,0.16503037640590362,0.498475917837466,0.0737698213684017,0.41087643797252305,1.0,,0.349169865576355
HD 169830 c,HD 169830,12.6,2437.42605328,3.075,0.246,241.03,0.4856,6300.0,1.935709,1.17,2.2,F7 V,2003.0,1.218483951657089,F,0.246,0.8722354085712831,0.9975634619393684,6.842059184017448e-82,0.9633936712312321,0.7144801954864034,0.75,0.697858931202458
TOI-2525 b,TOI-2525,8.67575106,26.69758619,0.1511,0.17,512.97,16.3643,5096.0,0.785,0.849,3.99,K8 V,2023.0,0.0408837525767118,K,0.17,0.12917424836295635,0.4352405069022676,2.8970191435509163e-36,0.056433071104509555,0.8516705072294409,0.9,0.34515202130458766
Kepler-57 c,Kepler-57,2.196,6.86,0.09588,0.0725,671.0,48.574,5187.9,0.826,0.859,3.31,,2012.0,0.6477793633905736,,0.0725,0.01925582479515892,0.11495667048603507,0.1371487893424699,0.6786257017591323,0.9712208516819594,,0.25908200412776455
Kepler-1300 b,Kepler-1300,1.37,2.45,0.16005,0.0,954.0,149.409,6130.0,1.79,1.29,3.55,,2016.0,0.9528057796809694,,0.0,0.0014066453057997442,0.0022260813086476083,0.8268442864837949,0.9930638716536767,1.0,,0.4299672024121248
K2-104 b,K2-104,1.79,3.86,0.0242,0.09,798.0,62.1,3712.0,0.48,0.51,0.79,M2.5e,2016.0,0.6730203742097894,M,0.09,0.0114986655787342,0.025081807410615952,0.42029200656495114,0.7159739563427882,0.9559974818331,0.5,0.3341465730073858
KOI-134 b,KOI-134,12.03844527,346.43296363,0.363,0.16,659.0,45.0,6160.0,1.667,1.407,2.4,F9V,2025.0,0.1985674236716012,F,0.16,0.022460695698678708,0.1300027077366511,3.186655426130698e-74,0.13436849440516851,0.8674284731834108,0.75,0.24429541223085782
TOI-1768.01,TOI-1768,3.453,11.8,0.076381,,1566.0,240.87,5994.0,1.1,1.1,,,2024.0,0.2866106158136345,,0.0,0.00037860680413849817,4.673173680983709e-10,0.00023469242703030662,0.20384634247941277,1.0,,0.14179555826805346
HD 150706 b,HD 150706,13.3,772.32302901,6.7,0.38,108.81,0.024,5961.0,0.96,1.17,3.0,G0 V,2012.0,0.3282797256907886,G,0.38,0.026146250730052948,0.7655628598023888,5.5446225904777875e-92,0.24413708281825638,0.448331563940943,1.0,0.37889599931891094
HR 8799 e,HR 8799,13.11453,3178.3,16.4,0.15,1150.0,0.0201,7400.0,1.49338,1.51,0.03,A5,2010.0,1.409083388738876,A,0.15,0.018337436787079293,4.482195372807148e-05,2.9867576061149764e-89,0.8774444966719344,0.8824969025845955,0.4,0.24058746351316843
Kepler-770 b,Kepler-770,2.3,5.9,0.1694,0.0,1171.0,27.736,5598.0,0.92,0.94,4.57,,2016.0,0.4849182214185913,,0.0,0.0554547346720474,2.7863304102519663e-05,0.09563444483253869,0.43644567353304986,1.0,,0.20781260311605304
HD 95089 b,HD 95089,13.7,400.4658,1.36,0.119,458.34,7.2989,4918.0,5.08,1.54,2.5,G8/K0 IV,2009.0,0.155741277063087,G,0.119,0.35521978854794356,0.5964025353563916,5.1523361054208974e-98,0.10780675364817834,0.9243428538421495,1.0,0.461300414957297
XO-2 S d,XO-2 S,13.0,1179.14338997,5.46,0.091,110.98,0.0253,5325.0,1.02,0.98,7.1,G8 V,2024.0,0.5367061401775148,G,0.091,0.028964043515152603,0.7716131118720588,1.3838965267367376e-87,0.5113230218927521,0.955036656416774,1.0,0.45819960108415253
Kepler-1808 b,Kepler-1808,3.02511302,9.4,0.1467,0.0,601.0,30.94,5530.0,0.892,0.773,12.1,,2021.0,0.3395494561748777,,0.0,0.04570141124759051,0.2239236798811214,0.0033595499573561686,0.2558640250860059,1.0,,0.21466870739787497
Kepler-418 b,Kepler-418,13.45,349.6112477,0.39249,0.2,434.0,8.877,5820.0,1.09,0.98,7.0,,2014.0,0.1436873526677914,,0.2,0.2868197973793914,0.669976595028884,3.195516525034528e-94,0.10111740932793328,0.8007374029168081,,0.3481008818530574
Kepler-1600 c,Kepler-1600,1.94206512,4.43,0.06961,0.0,786.0,84.7,5119.0,0.834,0.818,6.92,,2021.0,0.6048008061570304,,0.0,0.005729476165982403,0.029466168625471544,0.29152765590765867,0.6138098994476624,1.0,,0.2670730869328093
TOI-1782.01,TOI-1782,2.368,6.2,0.05024,,697.84,56.25,4336.0,0.669,0.68,,,2024.0,0.4669244279090084,,0.0,0.014206326869969223,0.08617795986729358,0.07433302085078967,0.41146558624955415,1.0,,0.2080003958659581
Kepler-855 b,Kepler-855,8.35,52.7,0.0762,0.0,996.0,405.183,5835.0,1.03,1.03,4.17,,2016.0,0.0905213847109467,,0.0,7.914499755393227e-05,0.0010452360854398914,2.596223966481131e-33,0.07540754263964859,1.0,,0.12678775027110745
Kepler-24 e,Kepler-24,2.78,26.2118,0.138,0.0,792.0,81.506,5897.0,1.289,1.046,3.02,,2014.0,1.220007380049069,,0.0,0.006262856396208254,0.027197981989364434,0.01227052105297827,0.9628910236968851,1.0,,0.24205707891436365
Kepler-1435 b,Kepler-1435,0.86,0.566,0.05456,0.0,1331.0,893.886,6356.0,1.32,1.21,2.63,,2016.0,0.8898587545750688,,0.0,5.5744649056541e-06,5.185652362136098e-07,0.9615583782382694,0.9627999080516282,1.0,,0.4571684279789298
Kepler-1771 b,Kepler-1771,4.05537256,15.5,0.3815,0.0,391.0,5.51,5661.0,0.934,0.941,0.8,,2021.0,0.2324017657359751,,0.0,0.4663007005128504,0.7935807340157668,2.339211852368278e-06,0.15861553418585556,1.0,,0.4601804037556729
Kepler-338 b,Kepler-338,2.44,30.6,0.117,0.04,1005.0,256.606,5923.0,1.735,1.105,6.46,,2014.0,2.1064538441543568,,0.04,0.0003153277506886948,0.00088382630693505,0.056134762834133725,0.3842593416985295,0.9911505004882849,,0.1753218046877263
HD 5583 b,HD 5583,12.8,1837.0574,0.53,0.076,964.55,145.0268,4830.0,9.09,1.01,7.41,,2016.0,0.8759772300720212,,0.076,0.001520535809994421,0.0018487139731853122,1.0286619937923687e-84,0.9530693113642714,0.9684204964313204,,0.2269398323843469
HD 188641 b,HD 188641,11.9,9333.03117155,12.027,0.034,114.36,0.0285,5897.32,1.94492,1.07,,,2022.0,5.538368291389713,,0.034,0.036298518814267766,0.780949243789617,2.1646048049919773e-72,1.0272198764115965e-07,0.9935983561703439,,0.31132273453026293
K2-39 b,K2-39,6.27704,28.6047,0.05708,0.0,1670.0,1356.0,4881.0,2.97,0.66,6.7,,2016.0,0.1156572092599429,,0.0,1.2081027639378439e-06,1.3507007379550407e-11,1.5957562237390334e-17,0.08681774123927864,1.0,,0.12786126606155324
Kepler-1872 b,Kepler-1872,2.38421141,6.28,0.0465,0.0,1005.0,241.25,5223.0,0.885,0.913,,,2021.0,0.4633672737975672,,0.0,0.0003768955678204517,0.00088382630693505,0.0698665439510428,0.4066018272399443,1.0,,0.18224056549122955
